7.011374163169600070e+07	1.040287698082311824e+07	8.428276200011335313e+05	6.076624976529278792e+05	2.206752936981851526e+05	1.179332820446540572e+05	1.049176264626586053e+05	2.168002386833444762e+05	1.890372108919026505e+05	5.367849827365516830e+04	1.692340747826960869e+05	8.374546303779605660e+04	1.000809132699483889e+05	1.128236992567335838e+05	8.247733788390645350e+04	3.880480312136559951e+04	6.135088220356899546e+04	-5.096352764636468237e+03	3.672638793422605522e+04	2.907976571987039642e+04	4.084707152024795050e+03	-6.037330302703250709e+03	-1.498422038618591614e+04	1.335388239862298360e+04	-1.878382256458191705e+03	3.294922051903913598e+03	-1.520432698599324431e+04	-7.631763216538326560e+03	1.006519825425275121e+04
1.040287698082311824e+07	2.247485134609749913e+07	2.161868341273947153e+06	5.476969328747901600e+05	2.270024671107266913e+05	-1.230291325319243479e+05	1.568065510329406534e+05	1.020805739856270811e+05	2.325941494103771402e+05	2.004630158375361352e+05	4.875518725724589603e+04	-1.136461765137083239e+04	2.441629429377693668e+04	-3.515050752446659772e+03	3.439457972921300825e+04	6.135999451949039212e+04	1.652142957323467272e+04	2.728891544181430072e+04	9.276151716208543803e+03	-3.914067552213425188e+03	-1.222376526397707494e+04	-1.963765703838492072e+03	-8.607300353445343717e+02	-1.154515162789498572e+04	-9.246630254673045783e+03	-2.107315739044654765e+04	3.709793250819396235e+03	6.524400434517632448e+02	8.231851784861866690e+03
8.428276200011335313e+05	2.161868341273947153e+06	7.568231893836794421e+06	1.083662510748567525e+06	1.639948893780481303e+05	3.398187276576261502e+04	7.260216338893247303e+04	3.987852907167396916e+04	9.197897633339717868e+04	9.798064905220548098e+04	2.442383779781150952e+04	2.958246085547791881e+04	6.290337048901438538e+04	4.120314232393790735e+04	1.710841962434637753e+04	1.675861991532884713e+04	2.797417170245385205e+04	1.805779397054796573e+04	-6.854036880993295426e+02	2.446582306174831683e+04	2.504978167744118400e+04	1.493708476453188268e+04	1.017007761191707141e+04	1.189821991169468674e+04	7.610704244007702073e+03	-5.522560764492613998e+02	2.849156116189880777e+03	3.868635696150127842e+03	3.454064565213783226e+03
6.076624976529278792e+05	5.476969328747901600e+05	1.083662510748567525e+06	2.834582883765399922e+06	4.873282297776012565e+05	7.353230721232363430e+04	8.921377320485035307e+04	4.452945799709707353e+04	8.517635790993542469e+04	5.722386947407374100e+04	1.828241450772403186e+04	1.331312247930243393e+04	1.755887633219149939e+04	1.132743215631377097e+04	4.135886607230220397e+04	3.260392112897246625e+04	2.493723154865869219e+04	1.124882562013581264e+04	2.078335055697693861e+03	1.425991159017854443e+04	1.016405125225013762e+04	7.766785297187720062e+03	5.343127388476998021e+03	5.447698699078699065e+03	6.818527863973798048e+03	8.074502086863259365e+02	6.402835475341690653e+03	2.467247426084712060e+03	-5.932345958386733400e+03
2.206752936981851526e+05	2.270024671107266913e+05	1.639948893780481303e+05	4.873282297776012565e+05	1.486912571785379667e+06	2.870656395860636258e+05	9.472573837928411376e+04	3.657017949624966423e+04	4.290597317174245836e+04	5.718758516074113140e+04	4.867052368486932392e+04	1.678896368825923491e+04	3.440465446926827281e+04	1.029876132929810228e+04	1.120893750044046828e+04	2.184723854381929414e+04	2.215985687052880166e+04	1.598385116910306351e+04	1.538134275236667781e+04	1.244590766988893301e+04	1.030158174069427332e+04	9.252792801656274605e+03	9.745709372547069506e+03	9.388647994080291028e+03	3.075445549122628563e+03	9.244634447347059904e+03	5.566297379654683027e+03	7.508224645787105146e+03	3.601093858517355329e+03
1.179332820446540572e+05	-1.230291325319243479e+05	3.398187276576261502e+04	7.353230721232363430e+04	2.870656395860636258e+05	8.207763489139190642e+05	1.686104968913453631e+05	3.449564890210147132e+04	3.355592258276906068e+04	3.308952397601811390e+04	2.846179241868732424e+04	2.874312042511067921e+04	2.106615533891469750e+04	2.261498716351832263e+04	1.660093863757114741e+04	1.672046840401697409e+04	1.418044537268327986e+04	1.152088347538470589e+04	1.373037804129977667e+04	1.474085376887592065e+04	1.031603702855736992e+04	7.640542146928885813e+03	7.351168327070648957e+03	3.684450209795147657e+03	4.916823763968023741e+03	6.559814710238309999e+03	2.351314050467744892e+03	2.182572557444988433e+03	2.306219148540867991e+03
1.049176264626586053e+05	1.568065510329406534e+05	7.260216338893247303e+04	8.921377320485035307e+04	9.472573837928411376e+04	1.686104968913453631e+05	5.427631359352554427e+05	1.147016182554241532e+05	2.880108137363223068e+04	2.836735307859098612e+04	2.121519597231670559e+04	2.782564014942972062e+04	2.123243124531943613e+04	2.039346898496159338e+04	1.392917300372830323e+04	2.121606108405243140e+04	1.483328766387493670e+04	1.166911357127494739e+04	1.083881800281487267e+04	1.291755211946744203e+04	1.080588635246748163e+04	9.563231487720209770e+03	5.777340593986906242e+03	5.553126481484606302e+03	7.609935611017141127e+03	5.358294673448408503e+03	5.678676888404648707e+03	3.948810224345609640e+03	4.282754365205318209e+03
2.168002386833444762e+05	1.020805739856270811e+05	3.987852907167396916e+04	4.452945799709707353e+04	3.657017949624966423e+04	3.449564890210147132e+04	1.147016182554241532e+05	3.008054649247287889e+05	7.168230562254048709e+04	1.201214927739688392e+04	1.775451716596226834e+04	1.360113363161987581e+04	1.323766139278130868e+04	1.396490126947308272e+04	1.240317878255081268e+04	1.350843763695480084e+04	9.000976615962137657e+03	1.082875786107298700e+04	6.655158349452933180e+03	8.078852324430348744e+03	1.031710910705355855e+04	6.702064720051994300e+03	6.499023427218548022e+03	3.947741186565002408e+03	5.100981202447160285e+03	4.965702700410583930e+03	2.497632222683848795e+03	2.618528873017814021e+03	4.515933981416897041e+03
1.890372108919026505e+05	2.325941494103771402e+05	9.197897633339717868e+04	8.517635790993542469e+04	4.290597317174245836e+04	3.355592258276906068e+04	2.880108137363223068e+04	7.168230562254048709e+04	2.066060099344782648e+05	4.138621952970780694e+04	2.089773551871703603e+04	1.560867926611608709e+04	1.329475541371314648e+04	1.283913757786196766e+04	1.205258021524637115e+04	1.302138568949896580e+04	8.528552005928699145e+03	7.807461628730531629e+03	5.185226413284105547e+03	7.205529601851741063e+03	8.126594845307668947e+03	5.516097109002907018e+03	4.856026609787640155e+03	3.903360946062609401e+03	4.921568897539808859e+03	4.847668508458542419e+03	3.915706124178520440e+03	2.748629493854222801e+03	4.077460915156069404e+03
5.367849827365516830e+04	2.004630158375361352e+05	9.798064905220548098e+04	5.722386947407374100e+04	5.718758516074113140e+04	3.308952397601811390e+04	2.836735307859098612e+04	1.201214927739688392e+04	4.138621952970780694e+04	1.217581382571614231e+05	2.913225932500777344e+04	1.125784872101603651e+04	1.052425692504560539e+04	9.441453828517529473e+03	8.762511894252720595e+03	9.447364997546290397e+03	9.252367736155467355e+03	7.614337206485545721e+03	3.265013776324384708e+03	6.370323458632089569e+03	6.026135953132212308e+03	4.512291831947573883e+03	6.219342823613030305e+03	4.705521279749340465e+03	3.418127824944172971e+03	4.031547768841474863e+03	3.910156818309985283e+03	3.648313257132428134e+03	3.681639244992535168e+03
